1300_1330vwap,935_940vwap,amount,direction,excutointime_13:00_vwap,excutointime_9:35_vwap,instrument,pnl_buy_935-940,pnl_buy_excutointime,pnl_sell_1300-1330,pnl_sell_excutointime,price,tradingday,tradingtime,volume
NaN,14.893229,2984,BUY,NaN,14.9234954,301339.SZ,-17.97528093,2.342213198,NaN,NaN,14.92,20251127,09:36:06,200
NaN,78.95463256,15840,BUY,NaN,79.26848552,301486.SZ,-31.0770165,8.639691163,NaN,NaN,79.2,20251127,09:36:04,200
NaN,55.47440748,22190,BUY,NaN,55.45782173,301536.SZ,-0.106809542,-3.097537275,NaN,NaN,55.475,20251127,09:38:01,400
2.697276532,NaN,2697986.843,SELL,2.697280571,NaN,515880.SH,NaN,NaN,2.633439018,2.618458364,2.697986843,20251127,13:29:32,1000000
NaN,17.00526847,27161,BUY,NaN,17.01246811,600105.SH,17.4319346,21.65653478,NaN,NaN,16.975625,20251127,09:39:01,1600
NaN,8.398787684,7563,BUY,NaN,8.399661725,600198.SH,-5.412267926,-4.371138091,NaN,NaN,8.403333333,20251127,09:39:26,900
NaN,25.12469692,5024,BUY,NaN,25.14206162,600345.SH,1.869442097,8.774787438,NaN,NaN,25.12,20251127,09:36:51,200
NaN,19.89855723,55729,BUY,NaN,19.89715057,600487.SH,-2.340400386,-3.047530189,NaN,NaN,19.90321429,20251127,09:39:01,2800
NaN,23.10778208,25421,BUY,NaN,23.10446897,600498.SH,-0.959813572,-2.393924145,NaN,NaN,23.11,20251127,09:39:01,1100
NaN,15.98324511,60722,BUY,NaN,15.98323699,600522.SH,2.359610334,2.354532249,NaN,NaN,15.97947368,20251127,09:39:04,3800
NaN,40.1695479,48188,BUY,NaN,40.16080685,600745.SH,3.206716275,1.030901624,NaN,NaN,40.15666667,20251127,09:39:01,1200
NaN,13.31220411,9327,BUY,NaN,13.31220411,600776.SH,-9.075584798,-9.075584798,NaN,NaN,13.32428571,20251127,09:40:01,700
NaN,62.3597962,349021,BUY,NaN,62.33926018,601138.SH,5.551273716,2.258866648,NaN,NaN,62.32517857,20251127,09:39:01,5600
NaN,85.41594674,17006,BUY,NaN,85.01851567,601869.SH,45.18438953,-1.350803258,NaN,NaN,85.03,20251127,09:36:01,200
NaN,111.6399344,44430,BUY,NaN,111.3781901,603083.SH,50.60325624,27.22167738,NaN,NaN,111.075,20251127,09:38:01,400
NaN,88.02665351,26386,BUY,NaN,87.88918288,603236.SH,8.329315469,-7.299015858,NaN,NaN,87.95333333,20251127,09:37:01,300
NaN,40.1868788,12042,BUY,NaN,40.10243088,603341.SH,11.66520057,-9.36829105,NaN,NaN,40.14,20251127,09:37:10,300
NaN,28.80598016,8657,BUY,NaN,28.83416576,603496.SH,-17.59582795,-7.803558922,NaN,NaN,28.85666667,20251127,09:37:02,300
NaN,19.67572711,11821,BUY,NaN,19.67572711,603712.SH,-13.18352939,-13.18352939,NaN,NaN,19.70166667,20251127,09:40:01,600
NaN,64.00267918,38502,BUY,NaN,64.0684475,688036.SH,-26.14278396,-15.85062655,NaN,NaN,64.17,20251127,09:37:02,600
NaN,34.90197427,6984,BUY,NaN,34.91293833,688100.SH,-5.164674231,-2.02265092,NaN,NaN,34.92,20251127,09:35:01,200
NaN,23.55977815,4718,BUY,NaN,23.58577688,688182.SH,-12.82773209,-1.790537161,NaN,NaN,23.59,20251127,09:35:06,200
NaN,6.826456572,12961.8,BUY,NaN,6.817108755,688387.SH,6.528382224,-7.174955183,NaN,NaN,6.822,20251127,09:39:01,1900
0.892248716,NaN,3572358.9,SELL,0.892290254,NaN,159363.SZ,NaN,NaN,9.425721502,8.959759372,0.893089725,20251126,13:29:39,4000000
NaN,11.81136557,42551,BUY,NaN,11.81146735,300002.SZ,-7.07509358,-6.988859108,NaN,NaN,11.81972222,20251126,09:40:01,3600
NaN,10.4639134,54399,BUY,NaN,10.46356929,300017.SZ,2.453427716,2.124640024,NaN,NaN,10.46134615,20251126,09:40:01,5200
NaN,320.1512011,63858,BUY,NaN,319.2297952,300033.SZ,26.89982311,-1.885938564,NaN,NaN,319.29,20251126,09:36:02,200
NaN,14.80233474,20719,BUY,NaN,14.80771794,300053.SZ,2.059829254,5.694479609,NaN,NaN,14.79928571,20251126,09:39:03,1400
NaN,11.2005122,66792,BUY,NaN,11.16504122,300058.SZ,61.1688141,29.59345913,NaN,NaN,11.132,20251126,09:39:01,6000
NaN,5.986198029,8376,BUY,NaN,5.980809499,300081.SZ,5.580982368,-3.423690749,NaN,NaN,5.982857143,20251126,09:39:01,1400
NaN,7.907928713,23754,BUY,NaN,7.907617596,300133.SZ,-12.73568312,-13.1296235,NaN,NaN,7.918,20251126,09:40:01,3000
NaN,11.3350317,24880,BUY,NaN,11.31782601,300166.SZ,22.88550106,7.718005054,NaN,NaN,11.30909091,20251126,09:39:01,2200
NaN,18.4826771,40643,BUY,NaN,18.45848486,300170.SZ,4.645534692,-8.454672456,NaN,NaN,18.47409091,20251126,09:39:01,2200
NaN,15.19954014,21291,BUY,NaN,15.20314882,300188.SZ,-5.471879622,-3.096942129,NaN,NaN,15.20785714,20251126,09:39:02,1400
NaN,19.84755123,23795,BUY,NaN,19.84318101,300212.SZ,9.262887209,7.062550845,NaN,NaN,19.82916667,20251126,09:39:04,1200
NaN,78.2499358,62710,BUY,NaN,78.21394304,300223.SZ,-17.58010365,-22.19002836,NaN,NaN,78.3875,20251126,09:39:01,800
NaN,21.28607523,34005,BUY,NaN,21.2658593,300229.SZ,15.47971164,5.988141041,NaN,NaN,21.253125,20251126,09:39:01,1600
NaN,11.05893867,11054,BUY,NaN,11.05807814,300231.SZ,4.465775141,3.687925085,NaN,NaN,11.054,20251126,09:40:01,1000
NaN,12.70845433,12712,BUY,NaN,12.70264144,300252.SZ,-2.790006837,-7.367409765,NaN,NaN,12.712,20251126,09:39:01,1000
NaN,5.554946091,18904,BUY,NaN,5.553901524,300287.SZ,-9.098033991,-10.98052593,NaN,NaN,5.56,20251126,09:39:04,3400
NaN,477.3655543,858161,BUY,NaN,476.7800046,300308.SZ,12.76680278,0.501142754,NaN,NaN,476.7561111,20251126,09:39:07,1800
NaN,52.3561773,41947,BUY,NaN,52.32387011,300339.SZ,-14.8163409,-20.99995538,NaN,NaN,52.43375,20251126,09:39:03,800
NaN,14.09202957,25386,BUY,NaN,14.08738576,300348.SZ,-8.021389194,-11.32046216,NaN,NaN,14.10333333,20251126,09:39:03,1800
NaN,20.4972716,28708,BUY,NaN,20.48941364,300353.SZ,-4.118930931,-7.955641643,NaN,NaN,20.50571429,20251126,09:39:02,1400
NaN,28.61659386,39998,BUY,NaN,28.54054567,300364.SZ,16.28211256,-10.32017186,NaN,NaN,28.57,20251126,09:39:01,1400
NaN,13.10452169,47193,BUY,NaN,13.09982861,300383.SZ,-3.544557677,-7.128381893,NaN,NaN,13.10916667,20251126,09:39:01,3600
NaN,143.8632114,172599,BUY,NaN,143.6954353,300394.SZ,2.134766448,-9.538558943,NaN,NaN,143.8325,20251126,09:39:01,1200
NaN,26.23408106,41962,BUY,NaN,26.2185974,300413.SZ,2.985072776,-2.918766201,NaN,NaN,26.22625,20251126,09:39:01,1600
NaN,45.19676601,54177,BUY,NaN,45.14544236,300418.SZ,10.90034048,-0.455781263,NaN,NaN,45.1475,20251126,09:39:01,1200
NaN,48.45712251,57946,BUY,NaN,48.41125063,300442.SZ,34.83268734,25.39023326,NaN,NaN,48.28833333,20251126,09:39:02,1200
NaN,115.1850832,69141,BUY,NaN,115.0000627,300454.SZ,-4.333615896,-20.42931498,NaN,NaN,115.235,20251126,09:39:04,600
NaN,41.6938116,66602,BUY,NaN,41.68647076,300458.SZ,16.20422725,14.44611508,NaN,NaN,41.62625,20251126,09:39:01,1600
NaN,72.6261804,58091,BUY,NaN,72.67380327,300474.SZ,1.711558518,8.263399668,NaN,NaN,72.61375,20251126,09:39:02,800
NaN,64.26862592,64224,BUY,NaN,64.23201054,300496.SZ,6.94365611,1.247125867,NaN,NaN,64.224,20251126,09:39:01,1000
NaN,302.408747,543417,BUY,NaN,301.8093879,300502.SZ,16.87826956,-2.947074154,NaN,NaN,301.8983333,20251126,09:39:01,1800
NaN,14.95301963,14944,BUY,NaN,14.94855172,300541.SZ,6.031976699,3.044925474,NaN,NaN,14.944,20251126,09:39:03,1000
NaN,118.0590193,70983,BUY,NaN,118.1908951,300548.SZ,-20.83540331,-9.654290042,NaN,NaN,118.305,20251126,09:39:01,600
NaN,98.46933385,39444,BUY,NaN,98.53087436,300570.SZ,-14.2852751,-8.030542764,NaN,NaN,98.61,20251126,09:38:01,400
NaN,49.93986634,19975,BUY,NaN,49.88943188,300598.SZ,0.473838683,-9.634930749,NaN,NaN,49.9375,20251126,09:38:03,400
NaN,43.90663653,8760,BUY,NaN,43.79631461,300613.SZ,24.2871093,-0.84148479,NaN,NaN,43.8,20251126,09:37:01,200
NaN,144.3739961,57860,BUY,NaN,144.6255786,300620.SZ,-19.11728718,-1.688592192,NaN,NaN,144.65,20251126,09:38:01,400
NaN,79.39744512,31693,BUY,NaN,79.01846168,300624.SZ,20.77461318,-27.08712816,NaN,NaN,79.2325,20251126,09:38:01,400
NaN,33.89046729,40648,BUY,NaN,33.87799774,300628.SZ,5.055686084,1.376824055,NaN,NaN,33.87333333,20251126,09:39:04,1200
NaN,20.20058455,40400,BUY,NaN,20.2022356,300738.SZ,0.289370834,1.106611547,NaN,NaN,20.2,20251126,09:39:01,2000
NaN,21.51890484,21496,BUY,NaN,21.49906763,300846.SZ,10.64405356,1.42686733,NaN,NaN,21.496,20251126,09:39:01,1000
NaN,137.9711888,82638,BUY,NaN,137.8615284,300857.SZ,17.48109973,9.540613898,NaN,NaN,137.73,20251126,09:39:01,600
NaN,46.65469702,9315,BUY,NaN,46.57475728,300895.SZ,17.08231531,-0.052113733,NaN,NaN,46.575,20251126,09:36:01,200
NaN,48.6665123,9698,BUY,NaN,48.47648649,300913.SZ,36.26976533,-2.787642936,NaN,NaN,48.49,20251126,09:36:04,200
NaN,73.23496984,14689,BUY,NaN,73.43722717,301165.SZ,-28.67894401,-1.058431644,NaN,NaN,73.445,20251126,09:36:01,200
NaN,45.16078216,36102,BUY,NaN,45.06161473,301171.SZ,7.369703012,-14.62115254,NaN,NaN,45.1275,20251126,09:39:01,800
NaN,117.285615,23399,BUY,NaN,116.9214351,301205.SZ,24.77840486,-6.291820296,NaN,NaN,116.995,20251126,09:36:01,200
NaN,48.59887169,77861,BUY,NaN,48.57749427,301236.SZ,-13.22115166,-17.62765445,NaN,NaN,48.663125,20251126,09:39:01,1600
NaN,76.8007016,15351,BUY,NaN,76.60571278,301486.SZ,5.950675343,-19.4877401,NaN,NaN,76.755,20251126,09:37:01,200
NaN,55.27680143,22128,BUY,NaN,55.25476625,301536.SZ,-7.814953829,-11.80599552,NaN,NaN,55.32,20251126,09:38:03,400
0.842845767,NaN,3365487,SELL,0.842865409,NaN,159363.SZ,NaN,NaN,-17.48857504,-17.72120501,0.84137175,20251125,13:29:33,4000000
NaN,11.91587098,42814,BUY,NaN,11.90368444,300002.SZ,19.38020906,9.162424814,NaN,NaN,11.89277778,20251125,09:39:01,3600
NaN,10.54290636,54784,BUY,NaN,10.54111521,300017.SZ,7.134408967,5.436420619,NaN,NaN,10.53538462,20251125,09:39:12,5200
NaN,321.9309047,64275,BUY,NaN,321.4969176,300033.SZ,17.26782593,3.792186238,NaN,NaN,321.375,20251125,09:37:01,200
NaN,14.33551077,20071,BUY,NaN,14.32732301,300053.SZ,-0.640229465,-6.35537894,NaN,NaN,14.33642857,20251125,09:39:01,1400
NaN,11.16599114,67008,BUY,NaN,11.16603197,300058.SZ,-1.799091666,-1.762513364,NaN,NaN,11.168,20251125,09:39:01,6000
NaN,6.015259449,8433,BUY,NaN,6.02255147,300081.SZ,-13.81815626,-1.693565785,NaN,NaN,6.023571429,20251125,09:39:22,1400
NaN,8.038371793,25717,BUY,NaN,8.037337029,300133.SZ,2.250820274,0.963664168,NaN,NaN,8.0365625,20251125,09:39:14,3200
NaN,11.47069801,25217,BUY,NaN,11.47059316,300166.SZ,7.345045005,7.253707766,NaN,NaN,11.46227273,20251125,09:40:01,2200
NaN,18.46969844,40630,BUY,NaN,18.46522917,300170.SZ,0.82114022,-1.599033285,NaN,NaN,18.46818182,20251125,09:39:03,2200
NaN,14.75367174,20660,BUY,NaN,14.75583635,300188.SZ,-2.352713836,-0.885416081,NaN,NaN,14.75714286,20251125,09:39:07,1400
NaN,20.03248904,24043,BUY,NaN,20.03315725,300212.SZ,-1.669437203,-1.335829483,NaN,NaN,20.03583333,20251125,09:39:04,1200
NaN,79.07607052,63271,BUY,NaN,79.0449151,300223.SZ,-1.603453498,-5.54556826,NaN,NaN,79.08875,20251125,09:39:01,800
NaN,21.09443292,33780,BUY,NaN,21.09433537,300229.SZ,-8.564857708,-8.611140748,NaN,NaN,21.1125,20251125,09:40:01,1600
NaN,11.02743002,11036,BUY,NaN,11.02731785,300231.SZ,-7.771510968,-7.87331093,NaN,NaN,11.036,20251125,09:40:01,1000
NaN,12.63788117,12642,BUY,NaN,12.63519016,300252.SZ,-3.259116275,-5.389585211,NaN,NaN,12.642,20251125,09:39:05,1000
NaN,5.465438658,18577,BUY,NaN,5.46540448,300287.SZ,2.955166623,2.89265021,NaN,NaN,5.463823529,20251125,09:40:01,3400
NaN,476.1342685,857223,BUY,NaN,476.4836401,300308.SZ,-2.115612159,5.218229014,NaN,NaN,476.235,20251125,09:39:01,1800
NaN,53.96339262,43114,BUY,NaN,53.95812435,300339.SZ,13.13716898,12.16208874,NaN,NaN,53.8925,20251125,09:39:09,800
NaN,14.15387041,25477,BUY,NaN,14.15226963,300348.SZ,-0.01305487,-1.144171656,NaN,NaN,14.15388889,20251125,09:39:11,1800
NaN,20.89593631,29240,BUY,NaN,20.88975848,300353.SZ,4.891870715,1.935968564,NaN,NaN,20.88571429,20251125,09:39:19,1400
NaN,29.27944413,40855,BUY,NaN,29.22640629,300364.SZ,33.23193998,15.14501394,NaN,NaN,29.18214286,20251125,09:39:01,1400
NaN,13.06815248,47028,BUY,NaN,13.06723034,300383.SZ,3.687703761,2.982275167,NaN,NaN,13.06333333,20251125,09:39:21,3600
NaN,148.1719095,177624,BUY,NaN,148.1554612,300394.SZ,10.2522476,9.14317653,NaN,NaN,148.02,20251125,09:39:01,1200
NaN,26.42883704,42253,BUY,NaN,26.41281894,300413.SZ,7.836909313,1.777144823,NaN,NaN,26.408125,20251125,09:39:02,1600
NaN,44.96287032,53837,BUY,NaN,44.96572792,300418.SZ,21.95225732,22.58637031,NaN,NaN,44.86416667,20251125,09:39:01,1200
NaN,48.05228377,57702,BUY,NaN,48.05304406,300442.SZ,-6.808465486,-6.650139166,NaN,NaN,48.085,20251125,09:39:01,1200
NaN,118.7120776,71093,BUY,NaN,118.5976847,300454.SZ,18.84764021,9.220361838,NaN,NaN,118.4883333,20251125,09:39:01,600
NaN,41.5464079,66462,BUY,NaN,41.54123666,300458.SZ,1.843214787,0.598600833,NaN,NaN,41.53875,20251125,09:39:07,1600
NaN,72.19234772,57769,BUY,NaN,72.18561456,300474.SZ,-2.618322421,-3.551321984,NaN,NaN,72.21125,20251125,09:39:04,800
NaN,64.49965397,64454,BUY,NaN,64.43070128,300496.SZ,7.078172812,-3.616089223,NaN,NaN,64.454,20251125,09:39:11,1000
NaN,305.0303827,548941,BUY,NaN,305.0561375,300502.SZ,2.070628826,2.914719154,NaN,NaN,304.9672222,20251125,09:39:01,1800
NaN,15.01502103,15014,BUY,NaN,15.01101524,300541.SZ,0.680007062,-1.9883775,NaN,NaN,15.014,20251125,09:39:06,1000
NaN,116.1396134,69310,BUY,NaN,115.7676098,300548.SZ,53.63774963,21.67645592,NaN,NaN,115.5166667,20251125,09:39:02,600
NaN,92.36591855,36837,BUY,NaN,92.10708794,300570.SZ,29.60167013,1.583802102,NaN,NaN,92.0925,20251125,09:38:01,400
NaN,51.52874158,20594,BUY,NaN,51.5288809,300598.SZ,8.488773565,8.51578818,NaN,NaN,51.485,20251125,09:38:01,400
NaN,43.49699667,8698,BUY,NaN,43.52212206,300613.SZ,1.608541061,7.380628846,NaN,NaN,43.49,20251125,09:36:24,200
NaN,127.7734967,50417,BUY,NaN,126.0720932,300620.SZ,135.473843,2.347319707,NaN,NaN,126.0425,20251125,09:38:01,400
NaN,82.24111034,32777,BUY,NaN,82.26136573,300624.SZ,36.30913306,38.76251385,NaN,NaN,81.9425,20251125,09:38:02,400
NaN,34.0418579,40865,BUY,NaN,34.04355174,300628.SZ,-3.61577371,-3.118042641,NaN,NaN,34.05416667,20251125,09:39:02,1200
NaN,20.06967731,40164,BUY,NaN,20.06993592,300738.SZ,-6.139952613,-6.011019986,NaN,NaN,20.082,20251125,09:39:09,2000
NaN,21.52716912,21532,BUY,NaN,21.52709709,300846.SZ,-2.24408342,-2.277552844,NaN,NaN,21.532,20251125,09:39:11,1000
NaN,139.7973249,83798,BUY,NaN,139.6665546,300857.SZ,9.584705057,0.230642891,NaN,NaN,139.6633333,20251125,09:39:03,600
NaN,45.93662083,9171,BUY,NaN,45.82591133,300895.SZ,17.76813911,-6.347646802,NaN,NaN,45.855,20251125,09:36:01,200
NaN,48.701847,9711,BUY,NaN,48.5832852,300913.SZ,30.15224368,5.822003178,NaN,NaN,48.555,20251125,09:37:01,200
NaN,72.74050171,14504,BUY,NaN,72.42530007,301165.SZ,30.31347089,-13.07553174,NaN,NaN,72.52,20251125,09:36:01,200
NaN,45.77069272,36488,BUY,NaN,45.58969326,301171.SZ,35.10821151,-4.45423861,NaN,NaN,45.61,20251125,09:39:01,800
NaN,118.6181488,23373,BUY,NaN,116.9557419,301205.SZ,147.797685,7.758648594,NaN,NaN,116.865,20251125,09:36:01,200
NaN,49.53707222,79276,BUY,NaN,49.54563209,301236.SZ,-2.105046653,-0.37700888,NaN,NaN,49.5475,20251125,09:39:01,1600
NaN,76.89447572,15371,BUY,NaN,76.72310448,301486.SZ,5.133752581,-17.19110863,NaN,NaN,76.855,20251125,09:36:06,200
NaN,55.68653905,22252,BUY,NaN,55.6723735,301536.SZ,10.15309029,7.611225407,NaN,NaN,55.63,20251125,09:38:01,400
1.011780763,NaN,3041025,SELL,1.013074756,NaN,512980.SH,NaN,NaN,18.72181766,5.924976946,1.013675,20251125,13:44:30,3000000
2.514208725,NaN,2516404.1,SELL,2.514498102,NaN,515880.SH,NaN,NaN,8.731870701,7.580035174,2.5164041,20251125,13:29:31,1000000
NaN,7.549346028,28673,BUY,NaN,7.549336052,600037.SH,5.059659444,5.046452279,NaN,NaN,7.545526316,20251125,09:39:20,3800
NaN,14.87206212,23762,BUY,NaN,14.8718563,600105.SH,13.99410407,13.85590258,NaN,NaN,14.85125,20251125,09:39:54,1600
NaN,8.630919982,7768,BUY,NaN,8.630906706,600198.SH,-0.221446902,-0.236829346,NaN,NaN,8.631111111,20251125,09:40:01,900
NaN,24.59925861,4890,BUY,NaN,24.44257752,600345.SH,60.6760606,-3.03670127,NaN,NaN,24.45,20251125,09:37:02,200
NaN,10.90048633,30502,BUY,NaN,10.90081174,600373.SH,6.343662088,6.641990149,NaN,NaN,10.89357143,20251125,09:40:01,2800
NaN,19.43834009,54438,BUY,NaN,19.43447362,600487.SH,-1.95632107,-3.946201831,NaN,NaN,19.44214286,20251125,09:39:10,2800
NaN,22.43103622,24659,BUY,NaN,22.42989531,600498.SH,6.135913259,5.627569181,NaN,NaN,22.41727273,20251125,09:39:41,1100
NaN,15.81693797,60116,BUY,NaN,15.80793934,600522.SH,-1.935921323,-7.629495645,NaN,NaN,15.82,20251125,09:39:13,3800
NaN,13.42395961,40224,BUY,NaN,13.42145455,600633.SH,11.88889558,10.02465781,NaN,NaN,13.408,20251125,09:39:15,3000
NaN,9.671420279,75280,BUY,NaN,9.655309157,600637.SH,20.82241031,4.170872335,NaN,NaN,9.651282051,20251125,09:39:01,7800
NaN,13.62871028,16335,BUY,NaN,13.62749785,600640.SH,11.89421198,11.00557558,NaN,NaN,13.6125,20251125,09:39:05,1200
NaN,40.85398952,49013,BUY,NaN,40.84913878,600745.SH,2.404380224,1.217188257,NaN,NaN,40.84416667,20251125,09:39:01,1200
NaN,8.89505638,21345,BUY,NaN,8.895071978,600757.SH,1.468658282,1.486191362,NaN,NaN,8.89375,20251125,09:40:01,2400
NaN,13.06906786,9133,BUY,NaN,13.06188694,600776.SH,16.77625811,11.28786798,NaN,NaN,13.04714286,20251125,09:39:06,700
NaN,3.560305374,34927,BUY,NaN,3.560250021,600959.SH,-10.31995018,-10.47558624,NaN,NaN,3.563979592,20251125,09:39:06,9800
NaN,17.30134919,51876,BUY,NaN,17.31349215,600977.SH,5.403735571,12.41352517,NaN,NaN,17.292,20251125,09:39:02,3000
NaN,11.12348327,33390,BUY,NaN,11.1275248,600996.SH,-5.85853154,-2.224393823,NaN,NaN,11.13,20251125,09:39:01,3000
NaN,8.725623573,20905,BUY,NaN,8.718957836,601019.SH,17.42787341,9.796089165,NaN,NaN,8.710416667,20251125,09:39:01,2400
NaN,11.52318149,32327,BUY,NaN,11.52279926,601098.SH,-19.24438209,-19.57674203,NaN,NaN,11.54535714,20251125,09:39:08,2800
NaN,56.85106997,318342,BUY,NaN,56.85432123,601138.SH,0.753593163,1.325408305,NaN,NaN,56.84678571,20251125,09:39:01,5600
NaN,34.07605765,27288,BUY,NaN,34.09030927,601595.SH,-9.960762439,-5.776049148,NaN,NaN,34.11,20251125,09:39:09,800
NaN,6.696211958,16080,BUY,NaN,6.696211958,601801.SH,-5.65699247,-5.65699247,NaN,NaN,6.7,20251125,09:40:01,2400
NaN,14.19123561,5672,BUY,NaN,14.18849462,601811.SH,7.917288134,5.986980213,NaN,NaN,14.18,20251125,09:39:01,400
NaN,18.89829532,11344,BUY,NaN,18.89876127,601858.SH,-4.429684476,-4.183022687,NaN,NaN,18.90666667,20251125,09:39:10,600
NaN,76.83659866,15230,BUY,NaN,76.02062674,601869.SH,89.35828392,-17.01817843,NaN,NaN,76.15,20251125,09:36:04,200
NaN,14.17055295,19817,BUY,NaN,14.17055,601900.SH,10.97554481,10.97346257,NaN,NaN,14.155,20251125,09:39:02,1400
NaN,7.954347689,14324,BUY,NaN,7.954354788,601921.SH,-4.312218306,-4.30329021,NaN,NaN,7.957777778,20251125,09:40:01,1800
NaN,10.09677895,30300,BUY,NaN,10.0960413,601928.SH,-3.190178421,-3.921038033,NaN,NaN,10.1,20251125,09:39:17,3000
NaN,6.743198347,14837,BUY,NaN,6.743513674,601949.SH,-1.323647826,-0.855985353,NaN,NaN,6.744090909,20251125,09:39:17,2200
NaN,19.95134049,43881,BUY,NaN,19.95090731,603000.SH,2.722324144,2.505258753,NaN,NaN,19.94590909,20251125,09:39:36,2200
NaN,96.8152186,38643,BUY,NaN,96.7879201,603083.SH,21.45515945,18.64076607,NaN,NaN,96.6075,20251125,09:38:01,400
NaN,85.30548561,25538,BUY,NaN,85.09222591,603236.SH,20.96218534,-4.04746176,NaN,NaN,85.12666667,20251125,09:37:01,300
NaN,39.89974319,11972,BUY,NaN,39.83088518,603341.SH,-1.735218371,-19.02580937,NaN,NaN,39.90666667,20251125,09:37:25,300
NaN,450.3888277,90077,BUY,NaN,448.727975,603444.SH,0.084986907,-36.9271601,NaN,NaN,450.385,20251125,09:37:01,200
NaN,28.99543788,8709,BUY,NaN,29.01653822,603496.SH,-11.91984727,-4.639346014,NaN,NaN,29.03,20251125,09:37:01,300
NaN,20.06489816,14035,BUY,NaN,20.06559621,603712.SH,7.424987571,7.772612498,NaN,NaN,20.05,20251125,09:39:01,700
NaN,20.69850262,20718,BUY,NaN,20.6994435,603888.SH,-9.419705698,-8.964732453,NaN,NaN,20.718,20251125,09:39:10,1000
NaN,65.46637103,39168,BUY,NaN,65.19707728,688036.SH,28.46820891,-12.71877836,NaN,NaN,65.28,20251125,09:37:01,600
NaN,34.9480186,6962,BUY,NaN,34.8,688100.SH,39.49253921,-2.873563218,NaN,NaN,34.81,20251125,09:35:06,200
NaN,23.65439608,4706,BUY,NaN,23.53,688182.SH,52.58898979,0,NaN,NaN,23.53,20251125,09:35:05,200
NaN,6.73070138,12790.8,BUY,NaN,6.729361797,688387.SH,-1.929397248,-3.920434982,NaN,NaN,6.732,20251125,09:39:01,1900
1.540309134,NaN,1157162.822,SELL,1.540272466,NaN,512200.SH,NaN,NaN,16.71501235,16.95347484,1.542883763,20251124,13:29:43,750000
NaN,21.0057957,6310,BUY,NaN,21.04561798,600007.SH,-13.1095412,5.837150616,NaN,NaN,21.03333333,20251124,09:37:01,300
NaN,6.960598008,87746,BUY,NaN,6.96055235,600048.SH,-4.841890948,-4.907519188,NaN,NaN,6.963968254,20251124,09:40:01,12600
NaN,8.459897442,22850,BUY,NaN,8.461316373,600064.SH,-3.623591577,-1.946021115,NaN,NaN,8.462962963,20251124,09:39:01,2700
NaN,4.238491373,13998,BUY,NaN,4.239138901,600094.SH,-7.849040075,-6.320342961,NaN,NaN,4.241818182,20251124,09:39:02,3300
NaN,1.955365684,5291,BUY,NaN,1.954955704,600162.SH,-21.80638471,-23.90808931,NaN,NaN,1.95962963,20251124,09:39:02,2700
NaN,7.536740283,6793,BUY,NaN,7.538499313,600173.SH,-14.64491899,-12.30810564,NaN,NaN,7.547777778,20251124,09:39:21,900
NaN,6.819953122,16380,BUY,NaN,6.82197253,600185.SH,-7.400165312,-4.437822263,NaN,NaN,6.825,20251124,09:39:55,2400
NaN,3.933624382,35442,BUY,NaN,3.933624382,600208.SH,-11.12362892,-11.12362892,NaN,NaN,3.938,20251124,09:40:01,9000
NaN,2.557531935,5373,BUY,NaN,2.557939553,600239.SH,-4.064438652,-2.470250433,NaN,NaN,2.558571429,20251124,09:39:05,2100
NaN,10.77420354,25899,BUY,NaN,10.78460402,600246.SH,-15.82154639,-6.162469538,NaN,NaN,10.79125,20251124,09:39:06,2400
NaN,4.80711647,12980,BUY,NaN,4.80711647,600266.SH,-0.605222329,-0.605222329,NaN,NaN,4.807407407,20251124,09:40:01,2700
NaN,4.734149063,21303,BUY,NaN,4.734144557,600325.SH,0.314867851,0.305349382,NaN,NaN,4.734,20251124,09:39:51,4500
NaN,5.529645154,14929,BUY,NaN,5.526891324,600376.SH,0.69786594,-4.284388876,NaN,NaN,5.529259259,20251124,09:39:02,2700
NaN,3.703216648,24473,BUY,NaN,3.703216648,600383.SH,-12.99857793,-12.99857793,NaN,NaN,3.708030303,20251124,09:40:00,6600
NaN,2.930285546,9676,BUY,NaN,2.930283067,600503.SH,-6.264461338,-6.272925371,NaN,NaN,2.932121212,20251124,09:40:01,3300
NaN,9.009301603,10815,BUY,NaN,9.012552609,600510.SH,-3.550105681,0.058373504,NaN,NaN,9.0125,20251124,09:39:03,1200
NaN,5.004541602,60240,BUY,NaN,5.017420224,600515.SH,-30.88873932,-5.141637896,NaN,NaN,5.02,20251124,09:39:14,12000
NaN,5.673531486,8508,BUY,NaN,5.674178468,600604.SH,2.699352511,3.839265049,NaN,NaN,5.672,20251124,09:39:10,1500
NaN,27.6465625,8321,BUY,NaN,27.75227273,600605.SH,-32.59145388,5.623345071,NaN,NaN,27.73666667,20251124,09:37:04,300
NaN,1.755771773,15840,BUY,NaN,1.755781607,600606.SH,-24.0818739,-24.02572757,NaN,NaN,1.76,20251124,09:40:01,9000
NaN,2.95614158,5313,BUY,NaN,2.951542729,600622.SH,15.13768264,-0.419908204,NaN,NaN,2.951666667,20251124,09:39:01,1800
NaN,5.823505135,5236,BUY,NaN,5.823490315,600638.SH,9.834896891,9.809473602,NaN,NaN,5.817777778,20251124,09:40:01,900
NaN,10.51486857,6311,BUY,NaN,10.51486857,600639.SH,-3.295113146,-3.295113146,NaN,NaN,10.51833333,20251124,09:40:01,600
