Predicted,Real,Correct,StockCode,Date,File
19.62,19.6,False,300738.SZ,2025-11-27,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-11-27.log:80805
43.99,43.98,False,300458.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:20
73.65,73.66,False,300474.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:38
0.0,23.1,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:73
69.0,68.92,False,300496.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4154
324.26,323.01,False,300033.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4169
72.08,72.03,False,688036.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4198
10.45,10.46,False,300017.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4270
14.89,14.88,False,300541.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4290
117.9,117.5,False,300548.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4332
17.06,16.83,False,300053.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:4409
21.14,21.16,False,300229.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:5547
147.43,143.06,False,300620.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:5852
25.45,25.4,False,300455.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:5983
13.28,13.26,False,300252.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:6018
96.63,96.14,False,300223.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:6087
15.46,15.41,False,300188.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:6235
117.02,117.5,False,300454.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:6322
19.85,19.71,False,300170.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:6367
160.0,158.5,False,300394.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:22721
21.16,21.21,False,603712.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:22762
0.0,43.31,False,300081.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:22828
5.85,5.84,False,300081.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:27844
51.11,51.03,False,300442.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:27869
10.41,10.4,False,300058.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28018
34.39,34.4,False,300628.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28053
10.94,10.91,False,300231.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28085
28.67,28.71,False,002544.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28132
48.36,48.43,False,301236.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28217
51.9,52.0,False,300913.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28275
40.34,40.27,False,301171.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28300
59.35,58.93,False,301536.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:28332
74.83,74.82,False,301165.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:29551
78.58,78.72,False,301486.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:29564
123.0,122.23,False,301205.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:29599
19.99,20.0,False,600487.SH,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:29663
33.33,33.0,False,300638.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:30452
14.9,14.83,False,301339.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:30465
21.05,21.07,False,300846.SZ,2025-12-02,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-02.log:44275
0.0,43.45,False,300474.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:32
67.5,67.88,False,300033.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:4103
73.68,73.5,False,688036.SH,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:4157
372.0,371.8,False,300502.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:4199
14.75,14.77,False,300541.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:4247
117.5,117.42,False,300548.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:4269
16.89,16.7,False,300053.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:4306
20.6,20.57,False,300229.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:5452
37.8,37.78,False,300563.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:5636
25.73,25.5,False,300455.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:5677
13.36,13.33,False,300252.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:5738
0.0,94.3,False,603496.SH,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:5774
540.87,540.54,False,300308.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:11095
50.25,50.24,False,300339.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:11118
15.35,15.34,False,300188.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:11135
13.63,13.56,False,300348.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:11150
0.0,20.3,False,300454.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:11174
115.0,114.41,False,300454.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15328
18.96,18.8,False,300170.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15353
163.96,164.0,False,300394.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15455
24.79,24.78,False,300413.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15570
41.83,41.77,False,300418.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15601
5.92,5.89,False,300081.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15618
50.29,50.03,False,300442.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15642
9.92,9.9,False,300058.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15718
26.22,26.2,False,300364.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:15747
34.16,34.17,False,300628.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:16848
0.0,10.88,False,300857.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:16885
47.3,47.18,False,301236.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:20970
52.18,52.02,False,300913.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21056
39.77,39.7,False,301171.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21089
58.91,58.9,False,301536.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21117
75.23,75.11,False,301165.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21134
78.1,78.09,False,301486.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21153
34.0,33.88,False,300638.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21384
14.61,14.66,False,301339.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21399
0.0,12.34,False,300726.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:21523
41.36,41.34,False,300726.SZ,2025-12-03,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-03.log:26591
42.19,42.26,False,300458.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:15
21.99,21.98,False,300045.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:56
65.54,65.38,False,300496.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:77
315.0,315.32,False,300033.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:97
69.38,69.12,False,688036.SH,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:121
370.0,367.13,False,300502.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:159
10.09,10.11,False,300017.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:17799
115.56,115.4,False,300548.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:17843
15.95,15.86,False,300053.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:17877
10.96,10.98,False,300002.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:17896
102.04,102.02,False,300570.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:17914
19.93,19.9,False,300229.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:18880
45.67,45.43,False,300613.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:18933
139.94,139.0,False,300620.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:18965
38.3,38.04,False,300563.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19056
25.51,25.3,False,300455.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19107
13.54,13.55,False,300252.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19439
91.0,90.51,False,300223.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19460
517.52,517.37,False,300308.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19581
20.06,20.08,False,300353.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19701
113.3,113.5,False,300454.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19718
18.09,18.08,False,300170.SZ,2025-12-04,/mnt/team/research-share/huangchunyang/etfmm_oe/wangcai_log_v2/passive_mid_own/2025-12-04.log:19744
