Exchange,Instrument,Time,Price,Volume,BuyNo,SellNo
1,000488.SZ,93026320,32100,400,1744143,1844549
1,000488.SZ,93026320,32100,200,1763742,1844549
1,000488.SZ,93026320,32100,2000,1820596,1844549
1,000488.SZ,93027200,0,100,0,1620722
1,000488.SZ,93027200,0,100,0,1803154
1,000488.SZ,93027200,0,100,0,1620649
1,000488.SZ,93027200,0,100,0,1620653
1,000488.SZ,93027200,0,100,0,1620735
1,000488.SZ,93027200,0,100,0,1620642
1,000488.SZ,93027200,0,100,0,1679836
1,000488.SZ,93027200,0,100,0,1625098
1,000488.SZ,93027200,0,100,0,1620669
1,000488.SZ,93027200,0,100,0,1677461
1,000488.SZ,93027200,0,100,0,1742685
1,000488.SZ,93027200,0,100,0,1620678
1,000488.SZ,93027200,0,100,0,1742686
1,000488.SZ,93027200,0,100,0,1620766
1,000488.SZ,93027200,0,100,0,1620733
1,000488.SZ,93027200,0,100,0,1620728
1,000488.SZ,93027200,0,100,0,1620805
1,000488.SZ,93027210,0,100,0,1620920
1,000488.SZ,93027210,0,100,0,1620914
1,000488.SZ,93028950,32100,1100,1891749,1844549
1,000488.SZ,93029010,0,3700,185934,0
1,000488.SZ,93030450,32100,1000,1913009,1844549
1,000488.SZ,93030800,0,2600,0,1857083
1,000488.SZ,93031990,0,100,0,1940192
1,000488.SZ,93031990,0,100,0,1933765
1,000488.SZ,93031990,0,100,0,1937485
1,000488.SZ,93031990,0,9000,0,1929170
1,000488.SZ,93031990,0,100,0,1930254
1,000488.SZ,93033010,0,13900,0,541330
1,000488.SZ,93033840,0,1500,1248691,0
1,000488.SZ,93033900,0,100,0,1966370
1,000488.SZ,93033900,0,100,0,1962723
1,000488.SZ,93033900,0,200,0,1957635
1,000488.SZ,93033900,0,100,0,1950033
1,000488.SZ,93033900,0,100,0,1946556
1,000488.SZ,93033900,0,100,0,1943414
1,000488.SZ,93033900,0,6500,0,1941642
1,000488.SZ,93034760,32000,800,1231612,1992045
1,000488.SZ,93034760,32000,2000,1232255,1992045
1,000488.SZ,93034760,32000,200,1255165,1992045
1,000488.SZ,93034760,32000,100,1255175,1992045
1,000488.SZ,93034760,32000,100,1255272,1992045
1,000488.SZ,93034760,32000,2400,1282666,1992045
1,000488.SZ,93034830,32000,400,1282666,1992943
1,000488.SZ,93034950,0,3100,1299302,0
1,000488.SZ,93035220,32000,300,1282666,1997966
1,000488.SZ,93035220,32000,100,1293804,1997966
1,000488.SZ,93035220,32000,900,1304690,1997966
1,000488.SZ,93035220,32000,1900,1306883,1997966
1,000488.SZ,93035220,32000,300,1334507,1997966
1,000488.SZ,93035220,32000,800,1344292,1997966
1,000488.SZ,93035220,32000,1500,1366581,1997966
1,000488.SZ,93035220,32000,4200,1378773,1997966
1,000488.SZ,93035220,0,100,0,1992854
1,000488.SZ,93035220,0,100,0,1986489
1,000488.SZ,93035220,0,100,0,1978596
1,000488.SZ,93035220,0,3400,0,1974090
1,000488.SZ,93035220,0,3200,0,1921945
1,000488.SZ,93035220,0,2100,0,1920344
1,000488.SZ,93035220,0,900,0,1912522
1,000488.SZ,93035260,0,10000,1912458,0
1,000488.SZ,93036000,32000,800,1378773,2008231
1,000488.SZ,93036000,32000,400,1381786,2008231
1,000488.SZ,93036800,0,3400,0,340738
1,000488.SZ,93037530,32000,4600,1381786,2037856
1,000488.SZ,93037530,32000,900,1389229,2037856
1,000488.SZ,93037610,32000,100,1389229,2039070
1,000488.SZ,93038290,32000,100,1389229,2048618
1,000488.SZ,93038450,32100,3000,2050755,1844549
1,000488.SZ,93038630,32000,300,1389229,2053209
1,000488.SZ,93038760,0,30000,0,1054431
1,000488.SZ,93038960,32000,100,1389229,2056791
1,000488.SZ,93039150,0,200,0,1677437
1,000488.SZ,93039150,0,200,0,1677714
1,000488.SZ,93039150,0,100,0,1742663
1,000488.SZ,93039150,0,200,0,1677399
1,000488.SZ,93039150,32000,200,1389229,2059042
1,000488.SZ,93039150,0,200,0,1677405
1,000488.SZ,93039160,0,300,0,1620860
1,000488.SZ,93039160,0,100,0,1677562
1,000488.SZ,93040780,0,3100,2003441,0
1,000488.SZ,93040790,32000,100,1389229,2088630
1,000488.SZ,93041470,32000,100,1389229,2097139
1,000488.SZ,93041900,32000,1500,1389229,2103035
1,000488.SZ,93041940,32000,1600,1389229,2103546
1,000488.SZ,93041940,32000,100,1395704,2103546
1,000488.SZ,93041940,32000,2000,1412313,2103546
1,000488.SZ,93041940,32000,2000,1485168,2103546
1,000488.SZ,93041940,32000,2700,1492763,2103546
1,000488.SZ,93042220,32000,100,1492763,2106789
1,000488.SZ,93042230,32000,200,1492763,2107078
1,000488.SZ,93042230,32000,1000,1493066,2107078
1,000488.SZ,93042230,32000,2200,1497244,2107078
1,000488.SZ,93042230,32000,500,1536303,2107078
1,000488.SZ,93042230,32000,1000,1552063,2107078
1,000488.SZ,93042230,32000,100,1663850,2107078
1,000488.SZ,93042230,32000,5000,1671980,2107078
1,000488.SZ,93042230,32000,9000,1735605,2107078
1,000488.SZ,93042230,32000,600,1757841,2107078
1,000488.SZ,93042230,32000,2100,1757841,2107095
1,000488.SZ,93042230,32000,3000,1761058,2107095
1,000488.SZ,93042230,32000,2500,1827184,2107095
1,000488.SZ,93042230,32000,3000,1833210,2107095
1,000488.SZ,93042230,32000,800,1910005,2107095
1,000488.SZ,93042230,32000,800,1944734,2107095
1,000488.SZ,93042230,32000,800,1945326,2107095
1,000488.SZ,93042230,32000,2000,1948838,2107095
1,000488.SZ,93042230,32000,800,1957982,2107095
1,000488.SZ,93042230,32000,2600,1973420,2107095
1,000488.SZ,93042230,32000,100,2010882,2107095
1,000488.SZ,93042230,32000,1300,2025954,2107095
1,000488.SZ,93042230,32000,2000,2045487,2107095
1,000488.SZ,93042230,32000,1000,2057625,2107095
1,000488.SZ,93042230,32000,100,2062729,2107095
1,000488.SZ,93042230,32000,700,2066429,2107095
1,000488.SZ,93042230,32000,100,2081437,2107095
1,000488.SZ,93042230,32000,1500,2081613,2107095
1,000488.SZ,93042230,32000,100,2081613,2107225
1,000488.SZ,93042230,0,100,0,1909213
1,000488.SZ,93042230,32000,200,2081613,2107268
1,000488.SZ,93042230,0,100,0,1909210
1,000488.SZ,93042230,32000,200,2081613,2107278
1,000488.SZ,93042230,32000,200,2081613,2107289
1,000488.SZ,93042230,0,100,0,1909247
1,000488.SZ,93042230,32000,200,2081613,2107355
1,000488.SZ,93042240,32000,100,2081613,2107462
1,000488.SZ,93042240,0,100,0,1957257
1,000488.SZ,93042250,32000,100,2081613,2107644
1,000488.SZ,93042380,32000,800,2081613,2110590
1,000488.SZ,93042440,0,500,0,1535828
1,000488.SZ,93042510,32000,100,2081613,2113060
1,000488.SZ,93042510,32000,2600,2081613,2113108
1,000488.SZ,93042720,32000,100,2081613,2117547
1,000488.SZ,93042730,32000,1500,2081613,2117966
1,000488.SZ,93042800,32000,100,2081613,2119613
1,000488.SZ,93043090,0,30000,0,1904557
1,000488.SZ,93043090,32000,100,2081613,2123842
1,000488.SZ,93043380,32000,100,2081613,2129648
1,000488.SZ,93043550,32100,1000,2133002,1844549
1,000488.SZ,93043690,32000,100,2081613,2135682
1,000488.SZ,93043890,32000,200,2081613,2138417
1,000488.SZ,93043950,32000,100,2081613,2139248
1,000488.SZ,93043960,32000,100,2081613,2139411
1,000488.SZ,93044260,32000,100,2081613,2143534
1,000488.SZ,93044350,32000,1400,2081613,2144889
1,000488.SZ,93044350,32000,3100,2097461,2144889
1,000488.SZ,93044350,32000,500,2106733,2144889
1,000488.SZ,93044380,32000,9500,2106733,2145337
1,000488.SZ,93044380,32000,100,2107210,2145337
1,000488.SZ,93044380,32000,10000,2116527,2145337
1,000488.SZ,93044520,0,100,0,1909170
1,000488.SZ,93045250,0,100,0,1620605
1,000488.SZ,93045250,0,100,0,1909150
1,000488.SZ,93045250,0,100,0,1909206
1,000488.SZ,93045250,0,100,0,1909224
1,000488.SZ,93045250,0,100,0,1909229
1,000488.SZ,93045250,0,100,0,1909159
1,000488.SZ,93045250,0,100,0,1909194
1,000488.SZ,93045250,0,100,0,1909209
1,000488.SZ,93045250,0,100,0,1909168
1,000488.SZ,93045250,0,100,0,1909186
1,000488.SZ,93045250,0,100,0,1909175
1,000488.SZ,93045250,0,100,0,1909267
1,000488.SZ,93045250,0,100,0,1909198
1,000488.SZ,93045250,0,100,0,1909173
1,000488.SZ,93045250,0,500,0,1677595
1,000488.SZ,93045260,0,300,0,1680557
1,000488.SZ,93045270,0,100,0,1742624
1,000488.SZ,93045270,0,1300,0,1620870
1,000488.SZ,93045270,0,100,0,1910221
1,000488.SZ,93045270,0,100,0,1910214
1,000488.SZ,93045340,0,600,0,1592055
1,000488.SZ,93045470,0,500,0,2153425
1,000488.SZ,93045470,0,300,0,2153450
1,000488.SZ,93045550,0,500,0,1596837
1,000488.SZ,93045690,0,100,0,1599108
1,000488.SZ,93045720,32000,400,2176792,2145337
1,000488.SZ,93045720,32000,100,2176792,2145859
1,000488.SZ,93045720,32000,100,2176792,2148376
1,000488.SZ,93045720,32000,100,2176792,2148410
1,000488.SZ,93045720,32000,100,2176792,2148417
1,000488.SZ,93045720,32000,200,2176792,2148427
1,000488.SZ,93045720,0,700,0,1599438
1,000488.SZ,93045890,0,100,0,1601448
1,000488.SZ,93045890,0,100,0,1601436
1,000488.SZ,93045950,31900,1100,543301,2181112
1,000488.SZ,93045950,31900,2000,580040,2181112
1,000488.SZ,93045950,31900,3000,597052,2181112
1,000488.SZ,93045950,0,100,0,2178851
1,000488.SZ,93045950,0,100,0,2168449
1,000488.SZ,93045950,0,100,0,2174207
1,000488.SZ,93045950,0,100,0,2162718
1,000488.SZ,93045950,0,100,0,2157912
1,000488.SZ,93045950,0,100,0,2153582
1,000488.SZ,93045950,0,2600,0,2148719
1,000488.SZ,93045950,0,2900,0,2148427
1,000488.SZ,93046030,31900,100,791552,2182431
1,000488.SZ,93046090,0,1000,0,1641662
1,000488.SZ,93046270,31900,100,791552,2186482
1,000488.SZ,93046470,31900,100,791552,2191091
1,000488.SZ,93046670,31900,100,791552,2195402
1,000488.SZ,93046870,32000,100,2199111,2149077
1,000488.SZ,93046870,32000,100,2199111,2149091
1,000488.SZ,93046870,32000,100,2199111,2149115
1,000488.SZ,93046870,32000,100,2199111,2149910
1,000488.SZ,93046870,32000,200,2199111,2150388
1,000488.SZ,93046890,31900,100,791552,2199319
1,000488.SZ,93047380,32000,2400,2209933,2150388
1,000488.SZ,93047380,32000,100,2209933,2150512
1,000488.SZ,93047380,32000,100,2209933,2151119
1,000488.SZ,93047380,32000,2400,2209933,2154368
1,000488.SZ,93047610,32000,1400,2214652,2154368
1,000488.SZ,93048410,0,100,0,2178276
1,000488.SZ,93049170,31900,4500,791552,2250429
1,000488.SZ,93049170,31900,100,802364,2250429
1,000488.SZ,93049170,31900,4200,861616,2250429
1,000488.SZ,93049170,31900,500,895717,2250429
1,000488.SZ,93049170,31900,5000,903870,2250429
1,000488.SZ,93049170,31900,3000,907414,2250429
1,000488.SZ,93049170,31900,600,927337,2250429
1,000488.SZ,93049170,31900,2000,932874,2250429
1,000488.SZ,93049170,31900,1100,949671,2250429
1,000488.SZ,93049340,32000,500,2255228,2154368
1,000488.SZ,93049350,32000,100,2255571,2154368
1,000488.SZ,93049600,31900,15700,949671,2260876
1,000488.SZ,93049600,31900,100,965599,2260876
1,000488.SZ,93049600,31900,10000,974050,2260876
1,000488.SZ,93049600,31900,4200,977252,2260876
1,000488.SZ,93049830,0,100,0,802365
1,000488.SZ,93050460,32000,1700,2278996,2154368
1,000488.SZ,93050460,32000,2700,2278996,2170722
1,000488.SZ,93050460,32000,500,2278996,2183006
1,000488.SZ,93050460,32000,300,2278996,2183008
1,000488.SZ,93050460,32000,400,2278996,2184097
1,000488.SZ,93050460,32000,100,2278996,2184745
1,000488.SZ,93050460,32000,100,2278996,2192945
1,000488.SZ,93050460,32000,100,2278996,2192951
1,000488.SZ,93050460,32000,100,2278996,2192960
1,000488.SZ,93050460,32000,100,2278996,2192969
1,000488.SZ,93050460,32000,100,2278996,2192971
1,000488.SZ,93050460,32000,100,2278996,2192972
1,000488.SZ,93050460,32000,100,2278996,2192978
1,000488.SZ,93050460,32000,100,2278996,2192980
1,000488.SZ,93050460,32000,100,2278996,2192984
1,000488.SZ,93050460,32000,100,2278996,2192987
1,000488.SZ,93050460,32000,100,2278996,2192992
1,000488.SZ,93050460,32000,100,2278996,2193009
1,000488.SZ,93050460,32000,100,2278996,2193012
1,000488.SZ,93050460,32000,100,2278996,2193026
1,000488.SZ,93050460,32000,100,2278996,2193032
1,000488.SZ,93050460,32000,22800,2278996,2193271
1,000488.SZ,93050840,0,3000,1446651,0
1,000488.SZ,93051070,32000,1000,2292734,2193271
1,000488.SZ,93051290,31900,800,977252,2298014
1,000488.SZ,93051290,31900,800,989538,2298014
1,000488.SZ,93051290,31900,2000,1025226,2298014
1,000488.SZ,93051290,31900,3000,1047906,2298014
1,000488.SZ,93051290,31900,2500,1050862,2298014
1,000488.SZ,93051290,31900,2500,1073574,2298014
1,000488.SZ,93051290,31900,1500,1092604,2298014
1,000488.SZ,93051290,31900,1800,1102486,2298014
1,000488.SZ,93051290,31900,1000,1104257,2298014
1,000488.SZ,93051290,31900,85000,1157797,2298014
1,000488.SZ,93051290,31900,1000,1184121,2298014
1,000488.SZ,93051290,31900,10000,1191696,2298014
1,000488.SZ,93051290,31900,1500,1239366,2298014
1,000488.SZ,93051290,31900,1000,1242447,2298014
1,000488.SZ,93051290,31900,10900,1307290,2298014
1,000488.SZ,93051290,31900,1000,1393443,2298014
1,000488.SZ,93051290,31900,100,1397357,2298014
1,000488.SZ,93051290,31900,100,1521708,2298014
1,000488.SZ,93051290,31900,2200,1902188,2298014
1,000488.SZ,93051290,31900,500,1904380,2298014
1,000488.SZ,93051290,31900,500,2116675,2298014
1,000488.SZ,93051290,31900,100,2164147,2298014
1,000488.SZ,93051480,0,500,0,2116014
1,000488.SZ,93051540,32000,300,2304516,2193271
1,000488.SZ,93051560,31900,3200,2293072,2305168
1,000488.SZ,93051560,31900,800,2300475,2305168
1,000488.SZ,93051690,31900,1700,2300475,2308253
1,000488.SZ,93052010,0,5000,0,2225193
1,000488.SZ,93052010,0,200,0,2237780
1,000488.SZ,93052010,0,200,0,2248188
1,000488.SZ,93052010,0,200,0,2255916
1,000488.SZ,93052010,0,300,0,2282266
1,000488.SZ,93052010,0,200,0,2282280
1,000488.SZ,93052010,0,300,0,2282282
1,000488.SZ,93052010,0,300,0,2282285
1,000488.SZ,93052010,0,900,0,2288645
1,000488.SZ,93052010,0,500,0,2288771
1,000488.SZ,93052010,0,200,0,2288772
1,000488.SZ,93052010,0,200,0,2301621
1,000488.SZ,93052010,0,1300,0,2301630
1,000488.SZ,93053120,0,4800,0,2315137
1,000488.SZ,93053140,0,6500,0,304014
1,000488.SZ,93053280,31900,2000,2341082,2308253
1,000488.SZ,93054020,31900,2000,2352547,2308253
1,000488.SZ,93054020,31900,4200,2352547,2313934
1,000488.SZ,93054300,0,100,0,1981241
1,000488.SZ,93054310,31900,300,2356896,2313934
1,000488.SZ,93054310,31900,100,2357050,2313934
1,000488.SZ,93054330,0,100,0,1983110
1,000488.SZ,93054370,31900,2000,2358032,2313934
1,000488.SZ,93054380,0,100,0,1982747
1,000488.SZ,93054410,0,2000,1358958,0
1,000488.SZ,93055540,0,3600,0,1726558
1,000488.SZ,93056670,0,4000,0,1550935
1,000488.SZ,93058070,31800,100,19995,2412729
1,000488.SZ,93058200,31800,800,19995,2415129
1,000488.SZ,93058390,0,5000,928923,0
1,000488.SZ,93058730,31800,2400,19995,2422673
1,000488.SZ,93058730,31800,2000,49221,2422673
1,000488.SZ,93058730,31800,1600,57069,2422673
1,000488.SZ,93058730,31800,500,82116,2422673
1,000488.SZ,93058730,31800,5000,106675,2422673
1,000488.SZ,93058730,31800,3200,112259,2422673
1,000488.SZ,93058730,31800,1000,125470,2422673
1,000488.SZ,93058730,31800,3100,140002,2422673
1,000488.SZ,93058730,31800,1000,156506,2422673
1,000488.SZ,93058730,31800,300,159349,2422673
1,000488.SZ,93058730,31800,1100,172730,2422673
1,000488.SZ,93059050,31800,100,172730,2426729
1,000488.SZ,93100020,31800,500,172730,2437862
1,000488.SZ,93100020,31800,100,172730,2437893
1,000488.SZ,93100030,31800,100,172730,2438070
1,000488.SZ,93100030,31800,100,172730,2438076
1,000488.SZ,93100250,31900,300,2442311,2313934
1,000488.SZ,93100430,0,200,0,2279485
1,000488.SZ,93100690,31900,1100,2450973,2313934
1,000488.SZ,93100810,31800,100,177771,2454145
1,000488.SZ,93100810,31800,900,181258,2454145
1,000488.SZ,93100840,0,10600,0,1894047
1,000488.SZ,93101010,31900,700,2457629,2313934
1,000488.SZ,93101330,31800,5700,181258,2465154
1,000488.SZ,93101330,31800,2000,185541,2465154
1,000488.SZ,93101330,31800,3300,189431,2465154
1,000488.SZ,93101330,31800,300,208114,2465154
1,000488.SZ,93101330,31800,100,233950,2465154
1,000488.SZ,93101360,31800,400,233950,2466287
1,000488.SZ,93101610,0,400,843169,0
1,000488.SZ,93103690,31800,300,249971,2503472
1,000488.SZ,93103690,31800,1500,254077,2503472
1,000488.SZ,93104070,31800,400,254077,2509873
1,000488.SZ,93104340,31800,100,254077,2516198
1,000488.SZ,93104560,0,7000,1558058,0
1,000488.SZ,93104710,31800,1500,254077,2524370
1,000488.SZ,93104980,31800,500,254077,2528094
1,000488.SZ,93105390,31900,1000,2534386,2313934
1,000488.SZ,93105600,31800,12000,254077,2537243
1,000488.SZ,93105890,31900,10300,2540860,2313934
1,000488.SZ,93105890,31900,4200,2540860,2335183
1,000488.SZ,93105890,31900,9800,2540860,2338338
1,000488.SZ,93105890,31900,4800,2540860,2339360
1,000488.SZ,93105890,31900,900,2540860,2359113
1,000488.SZ,93107000,0,10000,0,2540899
1,000488.SZ,93107020,31900,900,2559209,2359113
1,000488.SZ,93107020,31900,600,2559209,2393867
1,000488.SZ,93107020,31900,18100,2559209,2404793
1,000488.SZ,93107020,31900,30000,2559209,2419631
1,000488.SZ,93107020,31900,1100,2559209,2431673
1,000488.SZ,93107020,31900,124500,2559209,2519519
1,000488.SZ,93107040,31900,4900,2559466,2519519
1,000488.SZ,93107040,31900,7200,2559470,2519519
1,000488.SZ,93107040,31900,13400,2559511,2519519
1,000488.SZ,93107040,31900,200,2559511,2524637
1,000488.SZ,93107040,31900,100,2559511,2535568
1,000488.SZ,93107630,31900,700,2559511,2570996
1,000488.SZ,93107740,31900,11400,2559511,2572436
1,000488.SZ,93107740,31900,500,2559879,2572436
1,000488.SZ,93107740,31900,900,2571303,2572436
1,000488.SZ,93107760,31900,31300,2572607,2572436
1,000488.SZ,93108240,0,500,2059524,0
1,000488.SZ,93108520,0,3000,0,515497
1,000488.SZ,93109200,31900,10000,2592072,2591711
1,000488.SZ,93109380,31900,9100,2592425,2594411
1,000488.SZ,93109960,31900,900,2592425,2604528
1,000488.SZ,93109960,31800,3700,254077,2604528
1,000488.SZ,93110680,0,2000,2429003,0
1,000488.SZ,93111150,31900,3000,2622059,2624019
1,000488.SZ,93111800,31900,100,2622059,2632203
1,000488.SZ,93114580,31900,16700,2622059,2672133
1,000488.SZ,93114600,31900,400,2622059,2672394
1,000488.SZ,93115200,31900,5600,2622059,2679292
1,000488.SZ,93115200,31900,300,2622074,2679292
1,000488.SZ,93115510,31900,3100,2622074,2684615
1,000488.SZ,93116270,31900,200,2622074,2695467
1,000488.SZ,93117070,32000,60800,2705721,2193271
1,000488.SZ,93117070,32000,500,2705721,2213118
1,000488.SZ,93117070,32000,700,2705721,2216933
1,000488.SZ,93117070,32000,100,2705721,2220403
1,000488.SZ,93117070,32000,100,2705721,2220410
1,000488.SZ,93117070,32000,100,2705721,2226964
1,000488.SZ,93117070,32000,100,2705721,2227029
1,000488.SZ,93117070,32000,14100,2705721,2267011
1,000488.SZ,93118010,0,10000,2635024,0
1,000488.SZ,93118010,0,27700,2622074,0
1,000488.SZ,93118180,31900,3400,2687539,2718815
1,000488.SZ,93121320,31900,200,2687539,2760996
1,000488.SZ,93121430,0,100000,0,488568
1,000488.SZ,93122510,32000,500,2779526,2267011
1,000488.SZ,93124810,0,400,1572104,0
1,000488.SZ,93125220,31900,300,2687539,2816146
1,000488.SZ,93125920,0,1500,1276614,0
1,000488.SZ,93126100,0,149200,0,2291693
1,000488.SZ,93126760,31900,8400,2687539,2835290
1,000488.SZ,93127220,32000,2000,2841150,2267011
1,000488.SZ,93127490,0,500,1052663,0
1,000488.SZ,93127970,31900,4300,2687539,2851947
1,000488.SZ,93128230,31900,5800,2687539,2855161
1,000488.SZ,93129130,0,5300,0,450956
1,000488.SZ,93130760,0,9400,51454,0
1,000488.SZ,93131310,0,15600,896989,0
1,000488.SZ,93132130,32000,1000,2903003,2267011
1,000488.SZ,93132300,0,11000,2903207,0
1,000488.SZ,93133300,31900,100,2687539,2918358
1,000488.SZ,93134050,31900,300,2687539,2931502
1,000488.SZ,93135000,0,100,0,5282
1,000488.SZ,93136400,31900,2400,2687539,2965553
1,000488.SZ,93136400,31900,100,2688785,2965553
1,000488.SZ,93136400,31900,900,2712645,2965553
1,000488.SZ,93136520,0,500,0,328415
1,000488.SZ,93137050,0,300,0,2705955
1,000488.SZ,93138250,0,8400,2588891,0
1,000488.SZ,93139410,0,80100,0,579587
1,000488.SZ,93139510,32000,1500,3005438,2267011
1,000488.SZ,93139560,0,10000,0,953652
1,000488.SZ,93139640,0,10000,0,2559633
1,000488.SZ,93139800,0,400,899148,0
1,000488.SZ,93140110,32000,16400,3012985,2267011
1,000488.SZ,93140110,32000,10000,3012985,2294245
1,000488.SZ,93140110,32000,600,3012985,2299476
1,000488.SZ,93140110,32000,500,3012985,2307916
1,000488.SZ,93140110,32000,100,3012985,2308228
1,000488.SZ,93140110,32000,1000,3012985,2316857
1,000488.SZ,93140110,32000,2800,3012985,2326986
1,000488.SZ,93140110,32000,1300,3012985,2344861
1,000488.SZ,93140110,32000,3000,3012985,2383421
1,000488.SZ,93140110,32000,3200,3012985,2413956
1,000488.SZ,93140110,32000,100,3012985,2673177
1,000488.SZ,93140110,32000,200,3012985,2683641
1,000488.SZ,93140110,32000,200,3012985,2687298
1,000488.SZ,93140110,32000,1000,3012985,2712764
1,000488.SZ,93140110,32000,18900,3012985,2737319
1,000488.SZ,93140110,32000,10000,3012985,2751411
1,000488.SZ,93140110,32000,22700,3012985,2796634
1,000488.SZ,93140120,0,8400,2729340,0
1,000488.SZ,93140280,0,500,2307917,0
1,000488.SZ,93140520,32000,100,3018462,2796634
1,000488.SZ,93140600,0,1000,2621774,0
1,000488.SZ,93140630,31900,2200,2712645,3019725
1,000488.SZ,93140630,31900,100,2718764,3019725
1,000488.SZ,93140630,31900,3000,2792142,3019725
