Exchange,Instrument,Time,Last,BidPrice,AskPrice,BidVolume,AskVolume,Volume
1,000488.SZ,93221000,32000,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31100, 35209000000, 0, 0, 0, 0, 0, 0, 0, 0]","[115300, 365400, 666000, 246100, 378900, 280200, 186900, 406600, 113150, 121900]","[3, 4953050, 0, 0, 0, 0, 0, 0, 0, 0]",3204700
1,000488.SZ,93224000,32000,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31100, 35244000000, 0, 0, 0, 0, 0, 0, 0, 0]","[122000, 359400, 668000, 246100, 378900, 269700, 187300, 406600, 113150, 94900]","[3, 4916850, 0, 0, 0, 0, 0, 0, 0, 0]",3211700
1,000488.SZ,93227000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31100, 35570000000, 0, 0, 0, 0, 0, 0, 0, 0]","[164700, 359400, 657900, 246100, 378900, 238600, 187300, 406600, 113150, 94900]","[3, 4885750, 0, 0, 0, 0, 0, 0, 0, 0]",3263400
1,000488.SZ,93230000,32000,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31100, 35667000000, 0, 0, 0, 0, 0, 0, 0, 0]","[162800, 372200, 658200, 246100, 377400, 233300, 187300, 406600, 113150, 94900]","[3, 4880550, 0, 0, 0, 0, 0, 0, 0, 0]",3290900
1,000488.SZ,93233000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31100, 35998000000, 0, 0, 0, 0, 0, 0, 0, 0]","[186300, 378600, 658200, 246100, 380400, 226800, 187300, 406600, 113150, 94900]","[3, 4869250, 0, 0, 0, 0, 0, 0, 0, 0]",3297400
1,000488.SZ,93236000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31100, 36704000000, 0, 0, 0, 0, 0, 0, 0, 0]","[197800, 378600, 666400, 246100, 380500, 226100, 188300, 404900, 113150, 98100]","[3, 4871050, 0, 0, 0, 0, 0, 0, 0, 0]",3298100
1,000488.SZ,93239000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 45000000000, 0, 0, 0, 0, 0, 0, 0, 0]","[365700, 187400, 381800, 1130500, 246100, 167400, 404900, 113150, 98100, 180800]","[3, 4626150, 0, 0, 0, 0, 0, 0, 0, 0]",3547900
1,000488.SZ,93242000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 42748000000, 0, 0, 0, 0, 0, 0, 0, 0]","[150000, 186900, 368300, 1134500, 246100, 209700, 404900, 113150, 98100, 181800]","[3, 4669950, 0, 0, 0, 0, 0, 0, 0, 0]",3627000
1,000488.SZ,93245000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 41884000000, 0, 0, 0, 0, 0, 0, 0, 0]","[29000, 202200, 369000, 1132200, 246100, 209700, 404900, 113150, 98100, 181800]","[3, 4669950, 0, 0, 0, 0, 0, 0, 0, 0]",3639800
1,000488.SZ,93248000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 45140000000, 0, 0, 0, 0, 0, 0, 0, 0]","[19600, 210400, 679300, 1132200, 246100, 210200, 404900, 116150, 98100, 181800]","[3, 4673450, 0, 0, 0, 0, 0, 0, 0, 0]",3640600
1,000488.SZ,93251000,32000,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31200, 45051000000, 0, 0, 0, 0, 0, 0, 0, 0]","[232900, 680300, 1131200, 244300, 380800, 11400, 210200, 404900, 116150, 98100]","[3, 4684950, 0, 0, 0, 0, 0, 0, 0, 0]",3673600
1,000488.SZ,93254000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31200, 45191000000, 0, 0, 0, 0, 0, 0, 0, 0]","[242900, 680300, 1134200, 244300, 381800, 1800, 210200, 404900, 116150, 98100]","[3, 4678350, 0, 0, 0, 0, 0, 0, 0, 0]",3702600
1,000488.SZ,93257000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 45906000000, 0, 0, 0, 0, 0, 0, 0, 0]","[48200, 244800, 681300, 1154200, 244300, 210200, 404900, 116150, 98100, 181800]","[3, 4676550, 0, 0, 0, 0, 0, 0, 0, 0]",3704400
1,000488.SZ,93300000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 46258000000, 0, 0, 0, 0, 0, 0, 0, 0]","[66400, 252100, 681300, 1154900, 254300, 217200, 404900, 116150, 98100, 181800]","[3, 4688550, 0, 0, 0, 0, 0, 0, 0, 0]",3704400
1,000488.SZ,93303000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 46203000000, 0, 0, 0, 0, 0, 0, 0, 0]","[48400, 253000, 691900, 1155900, 254300, 217400, 404900, 116150, 98100, 181800]","[3, 4691650, 0, 0, 0, 0, 0, 0, 0, 0]",3740700
1,000488.SZ,93306000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 46075000000, 0, 0, 0, 0, 0, 0, 0, 0]","[45500, 253000, 691900, 1146000, 254300, 217500, 404900, 116150, 98100, 181800]","[3, 4735650, 0, 0, 0, 0, 0, 0, 0, 0]",3746700
1,000488.SZ,93309000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 41533000000, 0, 0, 0, 0, 0, 0, 0, 0]","[44800, 253100, 691900, 692800, 254300, 217500, 404900, 116150, 98100, 181800]","[3, 4735650, 0, 0, 0, 0, 0, 0, 0, 0]",3746700
1,000488.SZ,93312000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 42065000000, 0, 0, 0, 0, 0, 0, 0, 0]","[52300, 253400, 691900, 693800, 295700, 218600, 404900, 116150, 98100, 181800]","[3, 4742750, 0, 0, 0, 0, 0, 0, 0, 0]",3747700
1,000488.SZ,93315000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 42548000000, 0, 0, 0, 0, 0, 0, 0, 0]","[97700, 258300, 689400, 693800, 295700, 218500, 404900, 116150, 98100, 181800]","[3, 4742650, 0, 0, 0, 0, 0, 0, 0, 0]",3747800
1,000488.SZ,93318000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 42789000000, 0, 0, 0, 0, 0, 0, 0, 0]","[97900, 264500, 696500, 701400, 295700, 218500, 404900, 116150, 98100, 181800]","[3, 4740850, 0, 0, 0, 0, 0, 0, 0, 0]",3747900
1,000488.SZ,93321000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31200, 42846000000, 0, 0, 0, 0, 0, 0, 0, 0]","[98100, 266900, 694900, 705100, 295700, 221400, 404900, 116150, 98100, 181800]","[3, 4743750, 0, 0, 0, 0, 0, 0, 0, 0]",3747900
1,000488.SZ,93324000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 47808000000, 0, 0, 0, 0, 0, 0, 0, 0]","[98600, 270400, 1186100, 706100, 294700, 206200, 404900, 116150, 98100, 181800]","[3, 4721250, 0, 0, 0, 0, 0, 0, 0, 0]",3763400
1,000488.SZ,93327000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48144000000, 0, 0, 0, 0, 0, 0, 0, 0]","[121100, 274000, 1186100, 707600, 297700, 203000, 404900, 116150, 98100, 181800]","[3, 4718550, 0, 0, 0, 0, 0, 0, 0, 0]",3768600
1,000488.SZ,93330000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48268000000, 0, 0, 0, 0, 0, 0, 0, 0]","[124100, 275600, 1186100, 711400, 297700, 172100, 404900, 116150, 98100, 181800]","[3, 4687650, 0, 0, 0, 0, 0, 0, 0, 0]",3779600
1,000488.SZ,93333000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48475000000, 0, 0, 0, 0, 0, 0, 0, 0]","[120100, 300300, 1186100, 711400, 297700, 171900, 404900, 116150, 98100, 181800]","[3, 4688750, 0, 0, 0, 0, 0, 0, 0, 0]",3786100
1,000488.SZ,93336000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48619000000, 0, 0, 0, 0, 0, 0, 0, 0]","[125700, 301400, 1175800, 708400, 297700, 164800, 404900, 116150, 98100, 181800]","[3, 4681650, 0, 0, 0, 0, 0, 0, 0, 0]",3793200
1,000488.SZ,93339000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 49151000000, 0, 0, 0, 0, 0, 0, 0, 0]","[128800, 301400, 1225800, 708500, 297700, 164800, 404900, 116150, 98100, 181800]","[3, 4681950, 0, 0, 0, 0, 0, 0, 0, 0]",3793200
1,000488.SZ,93342000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48851000000, 0, 0, 0, 0, 0, 0, 0, 0]","[132900, 302400, 1205700, 708500, 294700, 164000, 404900, 116150, 98100, 181800]","[3, 4681150, 0, 0, 0, 0, 0, 0, 0, 0]",3794000
1,000488.SZ,93345000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 49438000000, 0, 0, 0, 0, 0, 0, 0, 0]","[144600, 299600, 1205700, 708500, 294700, 163400, 404900, 116150, 98100, 181800]","[3, 4680550, 0, 0, 0, 0, 0, 0, 0, 0]",3794700
1,000488.SZ,93348000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50195000000, 0, 0, 0, 0, 0, 0, 0, 0]","[214800, 301100, 1205700, 708500, 298700, 184300, 404900, 116150, 98100, 181800]","[3, 4703450, 0, 0, 0, 0, 0, 0, 0, 0]",3816900
1,000488.SZ,93351000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50263000000, 0, 0, 0, 0, 0, 0, 0, 0]","[214800, 304100, 1208700, 708500, 298700, 169200, 404900, 116150, 99100, 181800]","[3, 4709450, 0, 0, 0, 0, 0, 0, 0, 0]",3832500
1,000488.SZ,93354000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50245000000, 0, 0, 0, 0, 0, 0, 0, 0]","[211500, 305100, 1206700, 706600, 298700, 167100, 404900, 116150, 99100, 181800]","[3, 4707350, 0, 0, 0, 0, 0, 0, 0, 0]",3834600
1,000488.SZ,93357000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 49207000000, 0, 0, 0, 0, 0, 0, 0, 0]","[111400, 305000, 1206700, 706600, 298700, 164100, 404900, 117550, 99100, 181800]","[3, 4709350, 0, 0, 0, 0, 0, 0, 0, 0]",3937700
1,000488.SZ,93400000,32200,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31300, 48231000000, 0, 0, 0, 0, 0, 0, 0, 0]","[315800, 1206700, 707600, 298700, 377000, 196700, 163900, 404900, 117550, 99100]","[3, 4906850, 0, 0, 0, 0, 0, 0, 0, 0]",4049500
1,000488.SZ,93403000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31300, 48217000000, 0, 0, 0, 0, 0, 0, 0, 0]","[309400, 1206700, 707600, 298700, 377000, 115800, 163200, 404900, 117550, 99100]","[3, 4825250, 0, 0, 0, 0, 0, 0, 0, 0]",4148400
1,000488.SZ,93406000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48502000000, 0, 0, 0, 0, 0, 0, 0, 0]","[25500, 311400, 1206700, 707600, 299700, 165800, 404900, 117550, 99100, 181800]","[3, 4718250, 0, 0, 0, 0, 0, 0, 0, 0]",4269700
1,000488.SZ,93409000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48540000000, 0, 0, 0, 0, 0, 0, 0, 0]","[28800, 311400, 1206700, 707800, 300000, 166100, 404900, 118750, 100100, 181800]","[3, 4720750, 0, 0, 0, 0, 0, 0, 0, 0]",4269700
1,000488.SZ,93412000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48683000000, 0, 0, 0, 0, 0, 0, 0, 0]","[39600, 314900, 1206700, 707800, 300000, 166600, 404900, 118750, 97300, 181800]","[3, 4718450, 0, 0, 0, 0, 0, 0, 0, 0]",4269700
1,000488.SZ,93415000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48707000000, 0, 0, 0, 0, 0, 0, 0, 0]","[19000, 317100, 1210200, 707800, 309300, 166600, 404900, 118750, 97300, 181800]","[3, 4778650, 0, 0, 0, 0, 0, 0, 0, 0]",4292800
1,000488.SZ,93418000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 48989000000, 0, 0, 0, 0, 0, 0, 0, 0]","[39200, 318600, 1210200, 707800, 305800, 165600, 404900, 118750, 97300, 182000]","[3, 4787050, 0, 0, 0, 0, 0, 0, 0, 0]",4293800
1,000488.SZ,93421000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 49393000000, 0, 0, 0, 0, 0, 0, 0, 0]","[29100, 373900, 1207200, 707800, 304800, 167600, 404900, 118750, 97300, 182000]","[3, 4791450, 0, 0, 0, 0, 0, 0, 0, 0]",4304200
1,000488.SZ,93424000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50797000000, 0, 0, 0, 0, 0, 0, 0, 0]","[36700, 376400, 1338500, 707800, 304800, 164300, 404900, 118750, 97300, 182000]","[3, 4788650, 0, 0, 0, 0, 0, 0, 0, 0]",4307600
1,000488.SZ,93427000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50934000000, 0, 0, 0, 0, 0, 0, 0, 0]","[39000, 389400, 1339300, 706900, 304800, 137500, 404900, 118750, 97400, 182000]","[3, 4771150, 0, 0, 0, 0, 0, 0, 0, 0]",4337900
1,000488.SZ,93430000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50958000000, 0, 0, 0, 0, 0, 0, 0, 0]","[41500, 388800, 1339300, 707400, 304800, 137500, 404900, 118750, 97400, 182000]","[3, 4777250, 0, 0, 0, 0, 0, 0, 0, 0]",4337900
1,000488.SZ,93433000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 50938000000, 0, 0, 0, 0, 0, 0, 0, 0]","[45300, 380000, 1339300, 709600, 304800, 137500, 404900, 118750, 97400, 182000]","[3, 4779850, 0, 0, 0, 0, 0, 0, 0, 0]",4337900
1,000488.SZ,93436000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51114000000, 0, 0, 0, 0, 0, 0, 0, 0]","[48500, 387800, 1339300, 716200, 304800, 106400, 404900, 118750, 97400, 182000]","[3, 4749850, 0, 0, 0, 0, 0, 0, 0, 0]",4368300
1,000488.SZ,93439000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51114000000, 0, 0, 0, 0, 0, 0, 0, 0]","[61000, 391000, 1338300, 701500, 304800, 116400, 404900, 118750, 97400, 182000]","[3, 4759850, 0, 0, 0, 0, 0, 0, 0, 0]",4368300
1,000488.SZ,93442000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51249000000, 0, 0, 0, 0, 0, 0, 0, 0]","[18500, 437000, 1338300, 701500, 304800, 126100, 404900, 118750, 97400, 182000]","[3, 4774550, 0, 0, 0, 0, 0, 0, 0, 0]",4412000
1,000488.SZ,93445000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51481000000, 0, 0, 0, 0, 0, 0, 0, 0]","[30800, 437800, 1338300, 701500, 314800, 126000, 394900, 118750, 97400, 182000]","[3, 4764450, 0, 0, 0, 0, 0, 0, 0, 0]",4412600
1,000488.SZ,93448000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31300, 51203000000, 0, 0, 0, 0, 0, 0, 0, 0]","[439800, 1338300, 702500, 314800, 376200, 14600, 298800, 394900, 118750, 97400]","[3, 5004950, 0, 0, 0, 0, 0, 0, 0, 0]",4457400
1,000488.SZ,93451000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31300, 51237000000, 0, 0, 0, 0, 0, 0, 0, 0]","[448200, 1336300, 702500, 314800, 376200, 15400, 314000, 394900, 118750, 97400]","[3, 5021850, 0, 0, 0, 0, 0, 0, 0, 0]",4457400
1,000488.SZ,93454000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31300, 51260000000, 0, 0, 0, 0, 0, 0, 0, 0]","[450500, 1336300, 702500, 314800, 376200, 4800, 314000, 394900, 118750, 97400]","[3, 5013250, 0, 0, 0, 0, 0, 0, 0, 0]",4468700
1,000488.SZ,93457000,32100,"[32000, 31900, 31800, 31700, 31600, 32100, 32200, 32300, 32400, 32500]","[31300, 51278000000, 0, 0, 0, 0, 0, 0, 0, 0]","[451200, 1336300, 703600, 314800, 376200, 20100, 314200, 394900, 118750, 97400]","[3, 5021350, 0, 0, 0, 0, 0, 0, 0, 0]",4536500
1,000488.SZ,93500000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51697000000, 0, 0, 0, 0, 0, 0, 0, 0]","[40000, 449700, 1336300, 701300, 315800, 316700, 394900, 118750, 97400, 182500]","[3, 5008650, 0, 0, 0, 0, 0, 0, 0, 0]",4559400
1,000488.SZ,93503000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51941000000, 0, 0, 0, 0, 0, 0, 0, 0]","[61500, 449700, 1336300, 701300, 315800, 306500, 394900, 118750, 100700, 182500]","[3, 5024050, 0, 0, 0, 0, 0, 0, 0, 0]",4582300
1,000488.SZ,93506000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51927000000, 0, 0, 0, 0, 0, 0, 0, 0]","[46500, 464900, 1336400, 699700, 315800, 306800, 395400, 118750, 100800, 182700]","[3, 5025150, 0, 0, 0, 0, 0, 0, 0, 0]",4602500
1,000488.SZ,93509000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 51960000000, 0, 0, 0, 0, 0, 0, 0, 0]","[51100, 468600, 1331400, 699700, 315800, 307400, 395400, 118750, 100800, 182700]","[3, 5025750, 0, 0, 0, 0, 0, 0, 0, 0]",4603100
1,000488.SZ,93512000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 52291000000, 0, 0, 0, 0, 0, 0, 0, 0]","[70000, 468600, 1331400, 699700, 325800, 308900, 395400, 118750, 107800, 182700]","[3, 5034250, 0, 0, 0, 0, 0, 0, 0, 0]",4603700
1,000488.SZ,93515000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 52699000000, 0, 0, 0, 0, 0, 0, 0, 0]","[101700, 479600, 1331400, 699700, 325800, 409200, 394900, 118750, 107800, 182700]","[3, 5139050, 0, 0, 0, 0, 0, 0, 0, 0]",4709900
1,000488.SZ,93518000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 53327000000, 0, 0, 0, 0, 0, 0, 0, 0]","[103200, 499300, 1331400, 699700, 328400, 409200, 394900, 118750, 107800, 182700]","[3, 5139850, 0, 0, 0, 0, 0, 0, 0, 0]",4709900
1,000488.SZ,93521000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 53332000000, 0, 0, 0, 0, 0, 0, 0, 0]","[103400, 500300, 1331200, 699700, 328400, 401100, 394900, 118750, 107800, 182700]","[3, 5125550, 0, 0, 0, 0, 0, 0, 0, 0]",4711000
1,000488.SZ,93524000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 53387000000, 0, 0, 0, 0, 0, 0, 0, 0]","[93600, 518600, 1331200, 699700, 328400, 406500, 394900, 118750, 107800, 182700]","[3, 5139150, 0, 0, 0, 0, 0, 0, 0, 0]",4726000
1,000488.SZ,93527000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 53654000000, 0, 0, 0, 0, 0, 0, 0, 0]","[120100, 518800, 1331200, 699700, 328400, 395000, 394900, 118750, 107800, 182700]","[3, 5127850, 0, 0, 0, 0, 0, 0, 0, 0]",4738000
1,000488.SZ,93530000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 53927000000, 0, 0, 0, 0, 0, 0, 0, 0]","[144400, 521800, 1331200, 699700, 328400, 379600, 394900, 118750, 107800, 182700]","[3, 5112450, 0, 0, 0, 0, 0, 0, 0, 0]",4754100
1,000488.SZ,93533000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31300, 54725000000, 0, 0, 0, 0, 0, 0, 0, 0]","[193200, 527200, 1331200, 705700, 328400, 397400, 394900, 118750, 107800, 182700]","[3, 5149050, 0, 0, 0, 0, 0, 0, 0, 0]",4769300
1,000488.SZ,93536000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55024000000, 0, 0, 0, 0, 0, 0, 0, 0]","[218000, 530200, 1341700, 705700, 318400, 422600, 394900, 118750, 108200, 182700]","[3, 5174650, 0, 0, 0, 0, 0, 0, 0, 0]",4806700
1,000488.SZ,93539000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55338000000, 0, 0, 0, 0, 0, 0, 0, 0]","[211200, 564900, 1343200, 705700, 318400, 424600, 394900, 118750, 108200, 182700]","[3, 5176650, 0, 0, 0, 0, 0, 0, 0, 0]",4823700
1,000488.SZ,93542000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55034000000, 0, 0, 0, 0, 0, 0, 0, 0]","[195000, 545400, 1343200, 705700, 318400, 405900, 394900, 118750, 114800, 182700]","[3, 5164550, 0, 0, 0, 0, 0, 0, 0, 0]",4839900
1,000488.SZ,93545000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55163000000, 0, 0, 0, 0, 0, 0, 0, 0]","[207400, 545400, 1343200, 703200, 321400, 309300, 394900, 118750, 114800, 182700]","[3, 5067950, 0, 0, 0, 0, 0, 0, 0, 0]",4841500
1,000488.SZ,93548000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55370000000, 0, 0, 0, 0, 0, 0, 0, 0]","[204800, 569700, 1343200, 702200, 321400, 310800, 394900, 118750, 114800, 182700]","[3, 5068650, 0, 0, 0, 0, 0, 0, 0, 0]",4844100
1,000488.SZ,93551000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55392000000, 0, 0, 0, 0, 0, 0, 0, 0]","[190000, 571700, 1343200, 711200, 321400, 319100, 394900, 118750, 114800, 182700]","[3, 5108050, 0, 0, 0, 0, 0, 0, 0, 0]",4859200
1,000488.SZ,93554000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55805000000, 0, 0, 0, 0, 0, 0, 0, 0]","[231200, 582800, 1343200, 700200, 321400, 312700, 394900, 118750, 114800, 182700]","[3, 5102650, 0, 0, 0, 0, 0, 0, 0, 0]",4869000
1,000488.SZ,93557000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 55909000000, 0, 0, 0, 0, 0, 0, 0, 0]","[238100, 582800, 1343200, 700200, 321400, 294100, 394900, 118750, 114800, 182700]","[3, 5084050, 0, 0, 0, 0, 0, 0, 0, 0]",4879000
1,000488.SZ,93600000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56458000000, 0, 0, 0, 0, 0, 0, 0, 0]","[242100, 598700, 1343200, 700200, 321400, 344200, 394900, 148750, 114800, 182700]","[3, 5137850, 0, 0, 0, 0, 0, 0, 0, 0]",4879000
1,000488.SZ,93603000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56318000000, 0, 0, 0, 0, 0, 0, 0, 0]","[231300, 595500, 1343200, 700200, 321400, 328200, 394900, 148750, 114800, 182700]","[3, 5126050, 0, 0, 0, 0, 0, 0, 0, 0]",4905100
1,000488.SZ,93606000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56176000000, 0, 0, 0, 0, 0, 0, 0, 0]","[199600, 603000, 1348200, 705200, 321400, 328200, 394900, 156950, 114800, 182700]","[3, 5155550, 0, 0, 0, 0, 0, 0, 0, 0]",4922300
1,000488.SZ,93609000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56236000000, 0, 0, 0, 0, 0, 0, 0, 0]","[199000, 608000, 1348200, 706800, 321400, 328300, 394900, 156950, 114800, 182700]","[3, 5160650, 0, 0, 0, 0, 0, 0, 0, 0]",4922300
1,000488.SZ,93612000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56318000000, 0, 0, 0, 0, 0, 0, 0, 0]","[200700, 610000, 1348200, 708300, 324400, 328300, 394900, 156950, 114800, 182700]","[3, 5155250, 0, 0, 0, 0, 0, 0, 0, 0]",4922300
1,000488.SZ,93615000,32100,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56326000000, 0, 0, 0, 0, 0, 0, 0, 0]","[206500, 610000, 1348200, 703300, 324400, 334100, 399400, 156950, 114800, 182700]","[3, 5169750, 0, 0, 0, 0, 0, 0, 0, 0]",4922300
1,000488.SZ,93618000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56612000000, 0, 0, 0, 0, 0, 0, 0, 0]","[207400, 630000, 1348200, 703300, 324400, 433800, 399400, 156950, 114800, 182700]","[3, 5269450, 0, 0, 0, 0, 0, 0, 0, 0]",4924300
1,000488.SZ,93621000,32200,"[32100, 32000, 31900, 31800, 31700, 32200, 32300, 32400, 32500, 32600]","[31400, 56939000000, 0, 0, 0, 0, 0, 0, 0, 0]","[218000, 630000, 1349200, 703300, 329400, 431500, 404900, 156950, 114800, 182700]","[3, 5367650, 0, 0, 0, 0, 0, 0, 0, 0]",4926600
